,potential,finishing,short_passing,volleys,dribbling,long_passing,ball_control,reactions,shot_power,long_shots,interceptions,positioning,vision,standing_tackle,sliding_tackle,overall_rating
24547,69.0,63.0,65.0,61.0,65.0,61.0,64.0,67.0,58.0,61.0,66.0,67.0,66.0,65.0,64.0,67.0
24548,71.0,22.0,40.0,27.0,30.0,36.0,34.0,52.0,50.0,35.0,51.0,23.0,29.0,64.0,58.0,59.0
24549,88.0,72.0,84.0,69.0,84.0,82.0,85.0,81.0,78.0,76.0,45.0,75.0,85.0,52.0,22.0,82.0
24550,68.0,31.0,68.0,55.0,60.0,72.0,70.0,70.0,61.0,45.0,72.0,56.0,71.0,70.0,69.0,68.0
24551,68.0,68.0,56.0,35.0,63.0,47.0,57.0,73.0,54.0,56.0,22.0,71.0,41.0,24.0,20.0,62.0
24552,72.0,42.0,49.0,44.0,58.0,58.0,67.0,63.0,62.0,47.0,67.0,47.0,50.0,76.0,72.0,67.0
24553,77.0,48.0,67.0,46.0,64.0,58.0,70.0,75.0,73.0,45.0,65.0,72.0,58.0,65.0,68.0,69.0
24554,78.0,52.0,67.0,56.0,73.0,72.0,67.0,64.0,62.0,54.0,66.0,64.0,80.0,64.0,73.0,67.0
24555,78.0,82.0,67.0,72.0,70.0,54.0,72.0,77.0,76.0,66.0,31.0,75.0,66.0,21.0,18.0,76.0
24556,78.0,65.0,73.0,71.0,73.0,61.0,77.0,69.0,64.0,60.0,64.0,61.0,61.0,58.0,50.0,69.0
24557,71.0,64.0,58.0,59.0,72.0,43.0,64.0,72.0,54.0,50.0,62.0,65.0,75.0,22.0,36.0,66.0
24558,77.0,62.0,63.0,68.0,66.0,62.0,66.0,64.0,65.0,68.0,38.0,64.0,60.0,35.0,37.0,67.0
24559,75.0,35.0,68.0,32.0,71.0,65.0,70.0,62.0,32.0,34.0,59.0,48.0,49.0,66.0,66.0,65.0
24560,77.0,72.0,72.0,70.0,79.0,58.0,76.0,72.0,71.0,70.0,42.0,68.0,65.0,25.0,21.0,72.0
24561,73.0,50.0,62.0,65.0,53.0,48.0,64.0,60.0,50.0,51.0,65.0,72.0,60.0,72.0,64.0,67.0
24562,62.0,25.0,34.0,27.0,25.0,25.0,33.0,58.0,56.0,25.0,60.0,25.0,42.0,66.0,52.0,57.0
24563,68.0,41.0,68.0,32.0,60.0,60.0,62.0,66.0,67.0,48.0,62.0,45.0,55.0,66.0,64.0,66.0
24564,73.0,46.0,62.0,42.0,46.0,65.0,57.0,56.0,53.0,43.0,54.0,59.0,65.0,72.0,59.0,64.0
24565,70.0,59.0,69.0,59.0,74.0,65.0,73.0,68.0,67.0,60.0,58.0,64.0,67.0,56.0,47.0,70.0
24566,69.0,47.0,59.0,43.0,50.0,58.0,58.0,60.0,64.0,61.0,63.0,45.0,50.0,77.0,63.0,69.0
24567,67.0,46.0,63.0,32.0,66.0,60.0,67.0,63.0,62.0,56.0,64.0,54.0,65.0,62.0,53.0,64.0
24568,68.0,65.0,72.0,52.0,56.0,65.0,60.0,52.0,68.0,53.0,65.0,70.0,63.0,75.0,71.0,66.0
24569,76.0,59.0,72.0,55.0,66.0,72.0,72.0,66.0,69.0,66.0,62.0,62.0,68.0,64.0,64.0,68.0
24570,79.0,33.0,68.0,52.0,63.0,63.0,61.0,68.0,73.0,42.0,64.0,41.0,57.0,77.0,67.0,70.0
24571,74.0,29.0,59.0,28.0,44.0,59.0,58.0,73.0,40.0,29.0,71.0,45.0,50.0,77.0,78.0,73.0
24572,68.0,59.0,61.0,51.0,66.0,58.0,64.0,61.0,53.0,54.0,48.0,57.0,46.0,38.0,40.0,63.0
24573,79.0,80.0,76.0,78.0,82.0,65.0,79.0,80.0,79.0,76.0,29.0,78.0,74.0,39.0,37.0,79.0
24574,60.0,51.0,64.0,52.0,50.0,58.0,56.0,66.0,45.0,54.0,50.0,57.0,57.0,56.0,54.0,56.0
24575,67.0,16.0,25.0,16.0,15.0,19.0,23.0,57.0,18.0,18.0,18.0,16.0,39.0,13.0,16.0,66.0
24576,83.0,75.0,61.0,66.0,72.0,42.0,69.0,60.0,68.0,71.0,64.0,65.0,69.0,23.0,15.0,69.0
24577,69.0,39.0,69.0,44.0,64.0,67.0,68.0,62.0,73.0,63.0,67.0,52.0,71.0,65.0,63.0,70.0
24578,71.0,68.0,71.0,73.0,67.0,68.0,71.0,63.0,72.0,74.0,56.0,68.0,71.0,43.0,39.0,69.0
24579,80.0,55.0,60.0,53.0,59.0,67.0,68.0,60.0,75.0,58.0,80.0,60.0,55.0,81.0,81.0,75.0
24580,82.0,64.0,63.0,73.0,81.0,61.0,76.0,74.0,76.0,64.0,48.0,72.0,67.0,40.0,32.0,73.0
24581,66.0,54.0,68.0,38.0,64.0,66.0,66.0,62.0,63.0,56.0,57.0,54.0,62.0,62.0,58.0,63.0
24582,70.0,65.0,63.0,53.0,75.0,68.0,73.0,72.0,84.0,72.0,42.0,78.0,63.0,35.0,24.0,72.0
24583,72.0,67.0,74.0,59.0,65.0,69.0,72.0,70.0,72.0,70.0,69.0,75.0,71.0,69.0,65.0,72.0
24584,71.0,69.0,70.0,69.0,75.0,68.0,73.0,68.0,68.0,71.0,59.0,69.0,72.0,62.0,58.0,71.0
24585,70.0,72.0,64.0,72.0,66.0,53.0,70.0,60.0,80.0,69.0,29.0,70.0,59.0,42.0,25.0,70.0
24586,73.0,76.0,66.0,79.0,71.0,55.0,73.0,60.0,80.0,68.0,42.0,75.0,75.0,28.0,25.0,73.0
24587,69.0,69.0,50.0,55.0,50.0,40.0,59.0,45.0,57.0,49.0,25.0,58.0,49.0,21.0,26.0,58.0
24588,67.0,68.0,67.0,65.0,67.0,66.0,65.0,63.0,72.0,69.0,41.0,60.0,61.0,35.0,27.0,66.0
24589,74.0,61.0,67.0,17.0,59.0,61.0,68.0,64.0,62.0,23.0,63.0,53.0,56.0,64.0,63.0,67.0
24590,77.0,51.0,60.0,32.0,47.0,54.0,58.0,74.0,54.0,51.0,73.0,48.0,22.0,71.0,73.0,71.0
24591,75.0,68.0,63.0,59.0,68.0,62.0,69.0,74.0,65.0,64.0,44.0,67.0,65.0,67.0,65.0,68.0
24592,87.0,59.0,81.0,66.0,78.0,78.0,80.0,85.0,78.0,73.0,84.0,68.0,75.0,84.0,86.0,83.0
24593,74.0,42.0,57.0,24.0,48.0,53.0,55.0,58.0,63.0,37.0,70.0,32.0,51.0,70.0,64.0,67.0
24594,60.0,26.0,55.0,32.0,47.0,55.0,50.0,62.0,47.0,30.0,60.0,53.0,41.0,62.0,50.0,56.0
24595,71.0,35.0,61.0,39.0,51.0,47.0,57.0,57.0,68.0,38.0,63.0,47.0,54.0,71.0,58.0,61.0
24596,70.0,56.0,66.0,56.0,66.0,58.0,68.0,66.0,68.0,62.0,40.0,60.0,62.0,30.0,33.0,65.0
24597,75.0,42.0,60.0,43.0,56.0,59.0,57.0,76.0,65.0,45.0,63.0,61.0,60.0,60.0,61.0,63.0
24598,76.0,72.0,66.0,68.0,68.0,46.0,69.0,69.0,70.0,62.0,27.0,73.0,64.0,30.0,29.0,70.0
24599,69.0,39.0,70.0,50.0,57.0,73.0,67.0,67.0,68.0,59.0,44.0,60.0,74.0,55.0,44.0,66.0
24600,74.0,70.0,64.0,65.0,71.0,47.0,67.0,67.0,66.0,62.0,49.0,71.0,63.0,44.0,39.0,69.0
24601,88.0,56.0,86.0,70.0,79.0,78.0,83.0,76.0,74.0,74.0,64.0,64.0,82.0,62.0,52.0,76.0
24602,75.0,49.0,79.0,64.0,78.0,73.0,76.0,77.0,73.0,68.0,76.0,67.0,66.0,72.0,72.0,75.0
24603,83.0,41.0,78.0,58.0,57.0,75.0,72.0,77.0,71.0,62.0,73.0,76.0,70.0,82.0,81.0,76.0
24604,70.0,39.0,51.0,39.0,44.0,41.0,53.0,66.0,55.0,41.0,71.0,26.0,54.0,69.0,68.0,70.0
24605,78.0,75.0,55.0,64.0,76.0,35.0,67.0,65.0,76.0,55.0,59.0,72.0,54.0,31.0,20.0,72.0
24606,73.0,71.0,65.0,64.0,63.0,54.0,66.0,65.0,70.0,58.0,31.0,72.0,54.0,41.0,28.0,67.0
24607,68.0,40.0,60.0,33.0,49.0,56.0,57.0,59.0,51.0,51.0,56.0,44.0,40.0,66.0,63.0,62.0
24608,69.0,27.0,53.0,24.0,46.0,34.0,50.0,54.0,27.0,29.0,57.0,42.0,30.0,58.0,64.0,57.0
24609,75.0,57.0,76.0,69.0,73.0,75.0,76.0,76.0,89.0,87.0,74.0,66.0,56.0,75.0,76.0,75.0
24610,66.0,25.0,61.0,26.0,33.0,62.0,54.0,49.0,49.0,35.0,58.0,21.0,56.0,59.0,58.0,56.0
24611,71.0,49.0,83.0,66.0,60.0,80.0,81.0,73.0,74.0,70.0,54.0,59.0,77.0,49.0,39.0,71.0
24612,71.0,20.0,60.0,25.0,51.0,53.0,54.0,71.0,43.0,21.0,69.0,41.0,40.0,69.0,66.0,67.0
24613,65.0,44.0,66.0,49.0,45.0,67.0,62.0,58.0,62.0,58.0,71.0,43.0,67.0,64.0,55.0,65.0
24614,74.0,29.0,50.0,38.0,41.0,24.0,62.0,66.0,63.0,33.0,73.0,67.0,52.0,74.0,76.0,72.0
24615,71.0,53.0,62.0,55.0,66.0,64.0,70.0,58.0,82.0,71.0,31.0,63.0,70.0,19.0,21.0,66.0
24616,82.0,72.0,79.0,69.0,82.0,70.0,80.0,73.0,66.0,71.0,72.0,74.0,82.0,52.0,38.0,77.0
24617,83.0,52.0,76.0,51.0,73.0,71.0,74.0,67.0,77.0,59.0,60.0,58.0,69.0,65.0,55.0,69.0
24618,72.0,33.0,67.0,35.0,47.0,72.0,64.0,71.0,43.0,45.0,72.0,50.0,51.0,64.0,67.0,65.0
24619,69.0,69.0,70.0,61.0,63.0,64.0,66.0,72.0,72.0,66.0,66.0,76.0,71.0,66.0,63.0,69.0
24620,66.0,51.0,62.0,28.0,62.0,67.0,62.0,54.0,53.0,55.0,49.0,59.0,69.0,58.0,59.0,62.0
24621,74.0,26.0,57.0,29.0,41.0,46.0,49.0,61.0,43.0,27.0,65.0,33.0,31.0,71.0,68.0,67.0
24622,82.0,10.0,44.0,10.0,25.0,47.0,23.0,81.0,25.0,10.0,23.0,13.0,58.0,16.0,16.0,82.0
24623,85.0,85.0,57.0,72.0,83.0,63.0,79.0,72.0,87.0,73.0,67.0,75.0,72.0,23.0,21.0,79.0
24624,68.0,40.0,66.0,30.0,62.0,62.0,67.0,62.0,57.0,50.0,55.0,53.0,60.0,62.0,59.0,61.0
24625,76.0,52.0,66.0,36.0,73.0,67.0,75.0,71.0,81.0,69.0,56.0,75.0,64.0,29.0,53.0,72.0
24626,71.0,56.0,60.0,57.0,73.0,57.0,71.0,63.0,59.0,56.0,38.0,57.0,57.0,29.0,35.0,63.0
24627,73.0,11.0,29.0,14.0,14.0,25.0,25.0,77.0,30.0,12.0,15.0,11.0,32.0,12.0,12.0,69.0
24628,83.0,37.0,73.0,55.0,64.0,77.0,73.0,82.0,69.0,59.0,83.0,39.0,66.0,87.0,87.0,83.0
24629,86.0,26.0,66.0,43.0,61.0,63.0,65.0,81.0,77.0,40.0,82.0,27.0,56.0,77.0,82.0,80.0
24630,72.0,58.0,70.0,41.0,65.0,65.0,68.0,60.0,76.0,64.0,58.0,58.0,62.0,57.0,54.0,64.0
24631,79.0,77.0,61.0,75.0,68.0,51.0,72.0,77.0,78.0,63.0,29.0,79.0,62.0,28.0,20.0,75.0
24632,61.0,62.0,53.0,61.0,52.0,48.0,57.0,59.0,65.0,58.0,40.0,61.0,42.0,24.0,20.0,61.0
24633,71.0,21.0,61.0,25.0,49.0,55.0,56.0,65.0,58.0,23.0,60.0,26.0,44.0,69.0,63.0,68.0
24634,80.0,33.0,64.0,58.0,60.0,64.0,64.0,56.0,59.0,60.0,54.0,53.0,57.0,55.0,50.0,61.0
24635,77.0,66.0,60.0,65.0,61.0,46.0,65.0,63.0,71.0,54.0,26.0,61.0,49.0,30.0,21.0,65.0
24636,69.0,66.0,72.0,67.0,65.0,68.0,68.0,70.0,76.0,68.0,57.0,66.0,68.0,72.0,71.0,69.0
24637,70.0,72.0,61.0,65.0,65.0,53.0,64.0,67.0,75.0,70.0,30.0,69.0,60.0,24.0,26.0,70.0
24638,82.0,67.0,87.0,65.0,81.0,83.0,84.0,80.0,72.0,76.0,70.0,77.0,86.0,75.0,61.0,81.0
24639,85.0,71.0,75.0,74.0,80.0,70.0,84.0,73.0,60.0,57.0,42.0,76.0,79.0,35.0,53.0,76.0
24640,76.0,35.0,73.0,30.0,68.0,72.0,73.0,70.0,76.0,74.0,72.0,43.0,67.0,71.0,66.0,71.0
24641,81.0,60.0,72.0,56.0,80.0,61.0,77.0,63.0,54.0,47.0,60.0,68.0,64.0,62.0,64.0,72.0
24642,75.0,61.0,67.0,62.0,70.0,60.0,73.0,62.0,49.0,71.0,29.0,56.0,67.0,20.0,24.0,67.0
24643,65.0,44.0,60.0,41.0,54.0,58.0,59.0,65.0,52.0,53.0,70.0,40.0,53.0,66.0,64.0,65.0
24644,64.0,37.0,68.0,39.0,62.0,67.0,65.0,64.0,76.0,72.0,63.0,45.0,62.0,60.0,57.0,64.0
24645,78.0,23.0,33.0,15.0,36.0,84.0,34.0,62.0,32.0,20.0,66.0,15.0,41.0,29.0,22.0,78.0
24646,81.0,65.0,60.0,54.0,67.0,32.0,64.0,63.0,62.0,42.0,25.0,65.0,53.0,25.0,25.0,64.0
24647,73.0,35.0,65.0,37.0,35.0,61.0,58.0,65.0,71.0,66.0,61.0,34.0,32.0,66.0,62.0,65.0
24648,73.0,60.0,67.0,63.0,70.0,64.0,70.0,65.0,67.0,61.0,44.0,65.0,68.0,30.0,34.0,67.0
24649,86.0,46.0,71.0,23.0,58.0,60.0,64.0,78.0,52.0,56.0,85.0,40.0,62.0,85.0,93.0,85.0
24650,86.0,55.0,76.0,59.0,74.0,80.0,83.0,79.0,71.0,72.0,82.0,68.0,72.0,82.0,82.0,81.0
24651,71.0,35.0,68.0,69.0,51.0,57.0,65.0,73.0,66.0,48.0,60.0,65.0,61.0,60.0,71.0,64.0
24652,73.0,65.0,63.0,65.0,53.0,52.0,61.0,42.0,76.0,61.0,63.0,58.0,67.0,23.0,11.0,64.0
24653,71.0,59.0,74.0,58.0,90.0,55.0,65.0,68.0,40.0,47.0,52.0,58.0,72.0,59.0,60.0,70.0
24654,75.0,35.0,56.0,56.0,53.0,40.0,56.0,62.0,68.0,52.0,50.0,48.0,49.0,72.0,68.0,70.0
24655,80.0,79.0,58.0,74.0,68.0,39.0,74.0,72.0,75.0,55.0,30.0,82.0,52.0,26.0,30.0,75.0
24656,87.0,60.0,75.0,66.0,76.0,65.0,75.0,78.0,84.0,77.0,74.0,73.0,71.0,66.0,56.0,73.0
24657,72.0,39.0,64.0,42.0,59.0,63.0,67.0,67.0,53.0,41.0,70.0,57.0,62.0,64.0,58.0,66.0
24658,77.0,43.0,74.0,47.0,69.0,72.0,73.0,68.0,77.0,71.0,63.0,62.0,69.0,68.0,62.0,69.0
24659,64.0,25.0,30.0,25.0,25.0,32.0,20.0,52.0,36.0,25.0,25.0,25.0,25.0,25.0,25.0,61.0
24660,76.0,25.0,63.0,23.0,50.0,55.0,62.0,67.0,58.0,37.0,71.0,47.0,51.0,74.0,75.0,72.0
24661,83.0,52.0,42.0,20.0,41.0,64.0,66.0,74.0,59.0,66.0,66.0,70.0,48.0,82.0,56.0,82.0
24662,66.0,25.0,22.0,6.0,25.0,51.0,26.0,55.0,25.0,25.0,38.0,19.0,29.0,25.0,9.0,47.0
24663,75.0,63.0,83.0,68.0,71.0,73.0,78.0,77.0,62.0,73.0,46.0,73.0,80.0,31.0,21.0,74.0
24664,72.0,73.0,75.0,74.0,80.0,67.0,79.0,63.0,66.0,81.0,26.0,72.0,70.0,22.0,45.0,72.0
24665,71.0,50.0,74.0,50.0,58.0,72.0,62.0,71.0,62.0,54.0,66.0,52.0,66.0,62.0,60.0,66.0
24666,74.0,29.0,71.0,31.0,58.0,66.0,67.0,70.0,78.0,71.0,71.0,37.0,50.0,75.0,68.0,70.0
24667,58.0,54.0,39.0,52.0,43.0,36.0,31.0,69.0,52.0,46.0,37.0,26.0,31.0,33.0,42.0,53.0
24668,79.0,45.0,70.0,46.0,69.0,69.0,74.0,69.0,74.0,65.0,70.0,55.0,63.0,74.0,71.0,70.0
24669,78.0,42.0,66.0,50.0,61.0,64.0,59.0,71.0,71.0,48.0,66.0,52.0,50.0,75.0,73.0,71.0
24670,67.0,36.0,48.0,43.0,48.0,43.0,52.0,62.0,60.0,42.0,67.0,31.0,55.0,69.0,62.0,64.0
24671,82.0,44.0,65.0,44.0,69.0,58.0,72.0,68.0,57.0,60.0,65.0,63.0,64.0,68.0,71.0,68.0
24672,71.0,52.0,63.0,49.0,53.0,67.0,60.0,67.0,71.0,60.0,72.0,57.0,74.0,52.0,56.0,62.0
24673,71.0,47.0,64.0,47.0,66.0,53.0,68.0,69.0,66.0,46.0,75.0,36.0,51.0,74.0,65.0,71.0
24674,79.0,40.0,66.0,48.0,63.0,62.0,66.0,71.0,81.0,67.0,77.0,56.0,52.0,76.0,75.0,73.0
24675,70.0,61.0,74.0,64.0,67.0,68.0,72.0,65.0,69.0,65.0,69.0,61.0,76.0,70.0,66.0,70.0
24676,81.0,64.0,78.0,61.0,74.0,73.0,78.0,75.0,78.0,72.0,79.0,72.0,69.0,77.0,69.0,76.0
24677,65.0,53.0,53.0,40.0,57.0,47.0,55.0,46.0,52.0,49.0,21.0,61.0,49.0,25.0,25.0,54.0
24678,61.0,16.0,38.0,33.0,29.0,32.0,29.0,48.0,42.0,19.0,54.0,18.0,21.0,54.0,54.0,53.0
24679,79.0,20.0,67.0,34.0,64.0,68.0,67.0,59.0,63.0,28.0,66.0,43.0,59.0,67.0,64.0,65.0
24680,76.0,70.0,73.0,64.0,68.0,71.0,75.0,70.0,72.0,71.0,74.0,72.0,71.0,48.0,46.0,71.0
24681,74.0,28.0,68.0,29.0,68.0,72.0,67.0,65.0,74.0,57.0,66.0,36.0,59.0,68.0,62.0,68.0
24682,69.0,63.0,71.0,55.0,66.0,74.0,68.0,66.0,82.0,77.0,31.0,65.0,69.0,19.0,21.0,69.0
24683,59.0,13.0,34.0,12.0,10.0,18.0,17.0,45.0,16.0,6.0,11.0,11.0,13.0,15.0,12.0,59.0
24684,63.0,48.0,65.0,55.0,66.0,45.0,64.0,63.0,68.0,59.0,34.0,67.0,58.0,43.0,32.0,63.0
24685,83.0,65.0,63.0,56.0,77.0,61.0,70.0,57.0,67.0,55.0,33.0,55.0,57.0,39.0,45.0,65.0
24686,70.0,62.0,57.0,53.0,64.0,48.0,67.0,64.0,60.0,57.0,66.0,63.0,47.0,37.0,34.0,62.0
24687,81.0,64.0,73.0,77.0,83.0,71.0,82.0,73.0,83.0,70.0,71.0,78.0,78.0,73.0,72.0,77.0
24688,81.0,73.0,66.0,74.0,74.0,54.0,69.0,69.0,76.0,64.0,49.0,71.0,60.0,24.0,27.0,73.0
24689,63.0,33.0,53.0,46.0,44.0,50.0,54.0,59.0,50.0,50.0,64.0,55.0,55.0,66.0,66.0,59.0
24690,71.0,58.0,62.0,64.0,77.0,69.0,74.0,49.0,81.0,72.0,41.0,53.0,68.0,53.0,41.0,68.0
24691,71.0,12.0,19.0,12.0,12.0,11.0,34.0,68.0,37.0,12.0,22.0,11.0,31.0,10.0,13.0,71.0
24692,83.0,69.0,72.0,70.0,78.0,66.0,79.0,66.0,80.0,58.0,64.0,71.0,78.0,46.0,38.0,70.0
24693,80.0,72.0,67.0,61.0,72.0,59.0,73.0,49.0,69.0,62.0,33.0,65.0,62.0,30.0,32.0,66.0
24694,79.0,74.0,80.0,67.0,72.0,76.0,77.0,73.0,80.0,80.0,46.0,74.0,79.0,56.0,55.0,76.0
24695,72.0,37.0,62.0,35.0,57.0,61.0,64.0,60.0,61.0,55.0,57.0,49.0,56.0,57.0,57.0,59.0
24696,71.0,22.0,47.0,36.0,40.0,46.0,47.0,47.0,59.0,22.0,42.0,50.0,56.0,62.0,67.0,61.0
24697,78.0,70.0,28.0,63.0,68.0,34.0,63.0,55.0,75.0,64.0,32.0,67.0,50.0,12.0,16.0,67.0
24698,91.0,77.0,96.0,81.0,82.0,95.0,94.0,87.0,83.0,88.0,90.0,93.0,93.0,77.0,68.0,88.0
24699,75.0,52.0,74.0,66.0,64.0,72.0,72.0,76.0,76.0,71.0,76.0,65.0,68.0,76.0,72.0,75.0
24700,67.0,10.0,10.0,13.0,12.0,29.0,25.0,57.0,35.0,11.0,16.0,18.0,34.0,19.0,12.0,66.0
24701,75.0,64.0,78.0,60.0,76.0,76.0,74.0,77.0,66.0,68.0,53.0,69.0,74.0,51.0,40.0,74.0
24702,69.0,21.0,60.0,24.0,61.0,46.0,60.0,61.0,56.0,23.0,55.0,48.0,36.0,63.0,59.0,62.0
24703,74.0,62.0,42.0,43.0,70.0,28.0,49.0,66.0,66.0,52.0,38.0,62.0,60.0,11.0,10.0,64.0
24704,83.0,22.0,58.0,32.0,43.0,51.0,43.0,60.0,25.0,37.0,57.0,54.0,51.0,73.0,77.0,63.0
24705,80.0,62.0,76.0,68.0,74.0,73.0,75.0,72.0,82.0,77.0,69.0,68.0,75.0,70.0,78.0,74.0
24706,75.0,44.0,77.0,42.0,72.0,70.0,78.0,70.0,70.0,58.0,71.0,63.0,72.0,73.0,72.0,71.0
24707,67.0,41.0,68.0,44.0,60.0,58.0,67.0,68.0,57.0,44.0,59.0,58.0,46.0,63.0,65.0,64.0
24708,83.0,88.0,76.0,79.0,78.0,65.0,79.0,87.0,81.0,79.0,85.0,90.0,83.0,24.0,29.0,82.0
24709,63.0,47.0,47.0,46.0,57.0,52.0,56.0,48.0,43.0,35.0,42.0,58.0,54.0,34.0,28.0,56.0
24710,68.0,25.0,31.0,25.0,25.0,34.0,25.0,59.0,20.0,25.0,25.0,25.0,25.0,25.0,25.0,60.0
24711,81.0,50.0,72.0,56.0,73.0,66.0,72.0,73.0,85.0,69.0,73.0,68.0,67.0,80.0,81.0,77.0
24712,73.0,71.0,59.0,63.0,54.0,32.0,60.0,68.0,76.0,64.0,29.0,73.0,56.0,24.0,22.0,68.0
24713,70.0,74.0,66.0,68.0,67.0,54.0,68.0,64.0,68.0,64.0,49.0,71.0,55.0,31.0,13.0,69.0
24714,80.0,55.0,63.0,54.0,58.0,73.0,64.0,69.0,62.0,68.0,65.0,35.0,66.0,81.0,73.0,76.0
24715,63.0,36.0,52.0,29.0,38.0,47.0,51.0,55.0,55.0,42.0,56.0,54.0,65.0,60.0,62.0,58.0
24716,67.0,43.0,68.0,49.0,56.0,72.0,64.0,65.0,72.0,63.0,61.0,44.0,62.0,63.0,68.0,64.0
24717,80.0,75.0,81.0,80.0,78.0,76.0,80.0,72.0,76.0,75.0,41.0,71.0,84.0,41.0,40.0,76.0
24718,72.0,71.0,52.0,58.0,45.0,27.0,63.0,76.0,69.0,67.0,80.0,78.0,74.0,34.0,24.0,68.0
24719,71.0,59.0,72.0,58.0,63.0,63.0,69.0,67.0,74.0,66.0,67.0,61.0,43.0,74.0,72.0,70.0
24720,73.0,49.0,66.0,57.0,59.0,65.0,64.0,62.0,59.0,39.0,69.0,61.0,74.0,57.0,56.0,64.0
24721,78.0,72.0,72.0,68.0,69.0,52.0,75.0,74.0,82.0,73.0,33.0,75.0,59.0,25.0,24.0,72.0
24722,77.0,25.0,31.0,25.0,25.0,30.0,21.0,70.0,44.0,25.0,25.0,25.0,25.0,25.0,25.0,71.0
24723,79.0,54.0,53.0,53.0,50.0,49.0,55.0,59.0,63.0,54.0,49.0,55.0,57.0,37.0,36.0,58.0
24724,65.0,27.0,55.0,23.0,24.0,52.0,46.0,56.0,59.0,29.0,58.0,23.0,50.0,62.0,57.0,62.0
24725,72.0,61.0,63.0,60.0,64.0,61.0,63.0,56.0,64.0,62.0,26.0,62.0,58.0,31.0,29.0,62.0
24726,85.0,88.0,74.0,84.0,81.0,64.0,81.0,84.0,78.0,77.0,48.0,86.0,77.0,25.0,36.0,84.0
24727,73.0,63.0,61.0,69.0,63.0,65.0,64.0,66.0,62.0,63.0,40.0,74.0,59.0,10.0,14.0,65.0
24728,66.0,18.0,51.0,23.0,38.0,39.0,45.0,53.0,54.0,30.0,65.0,24.0,44.0,54.0,54.0,39.0
24729,74.0,69.0,70.0,73.0,75.0,24.0,73.0,66.0,71.0,67.0,34.0,68.0,62.0,25.0,25.0,70.0
24730,82.0,80.0,59.0,77.0,79.0,48.0,83.0,85.0,82.0,72.0,40.0,81.0,69.0,39.0,34.0,81.0
24731,74.0,22.0,52.0,11.0,32.0,54.0,52.0,55.0,55.0,33.0,56.0,57.0,53.0,73.0,79.0,69.0
24732,66.0,65.0,66.0,55.0,64.0,51.0,67.0,64.0,68.0,53.0,31.0,65.0,68.0,32.0,27.0,66.0
24733,84.0,68.0,65.0,67.0,82.0,56.0,78.0,72.0,86.0,83.0,21.0,66.0,72.0,31.0,20.0,76.0
24734,70.0,52.0,65.0,58.0,67.0,65.0,67.0,70.0,73.0,63.0,63.0,66.0,67.0,66.0,68.0,70.0
24735,70.0,46.0,75.0,67.0,60.0,72.0,71.0,72.0,68.0,72.0,68.0,58.0,69.0,71.0,67.0,70.0
24736,72.0,74.0,59.0,58.0,64.0,48.0,60.0,64.0,65.0,59.0,28.0,68.0,58.0,22.0,20.0,66.0
24737,86.0,52.0,82.0,53.0,82.0,78.0,80.0,89.0,74.0,50.0,81.0,72.0,76.0,84.0,91.0,84.0
24738,77.0,25.0,25.0,25.0,25.0,27.0,34.0,71.0,27.0,25.0,22.0,25.0,20.0,25.0,25.0,77.0
24739,83.0,41.0,77.0,40.0,68.0,74.0,74.0,68.0,73.0,69.0,68.0,56.0,75.0,69.0,65.0,71.0
24740,71.0,7.0,23.0,9.0,8.0,22.0,22.0,61.0,31.0,14.0,20.0,11.0,31.0,14.0,13.0,71.0
24741,70.0,38.0,60.0,51.0,57.0,62.0,65.0,65.0,65.0,63.0,55.0,58.0,52.0,71.0,72.0,65.0
24742,72.0,37.0,62.0,47.0,60.0,58.0,59.0,64.0,56.0,47.0,60.0,54.0,57.0,60.0,57.0,63.0
24743,75.0,52.0,66.0,54.0,69.0,70.0,77.0,78.0,82.0,57.0,75.0,64.0,62.0,79.0,77.0,75.0
24744,88.0,56.0,76.0,78.0,71.0,76.0,78.0,80.0,71.0,71.0,74.0,78.0,76.0,77.0,75.0,77.0
24745,69.0,45.0,74.0,66.0,59.0,71.0,70.0,71.0,67.0,71.0,67.0,57.0,70.0,70.0,66.0,69.0
24746,67.0,35.0,65.0,35.0,56.0,64.0,64.0,64.0,50.0,49.0,69.0,49.0,61.0,66.0,60.0,67.0
24747,69.0,27.0,60.0,60.0,54.0,50.0,56.0,68.0,46.0,39.0,60.0,41.0,49.0,62.0,61.0,62.0
24748,78.0,53.0,73.0,57.0,65.0,68.0,70.0,68.0,75.0,74.0,77.0,70.0,40.0,77.0,75.0,74.0
24749,78.0,65.0,69.0,60.0,77.0,65.0,76.0,46.0,65.0,70.0,26.0,52.0,63.0,39.0,38.0,66.0
24750,84.0,64.0,83.0,45.0,71.0,75.0,77.0,71.0,66.0,69.0,60.0,72.0,82.0,56.0,31.0,74.0
24751,78.0,32.0,72.0,31.0,43.0,67.0,66.0,68.0,54.0,40.0,73.0,28.0,51.0,73.0,69.0,71.0
24752,78.0,36.0,69.0,33.0,56.0,73.0,68.0,76.0,63.0,39.0,75.0,27.0,52.0,82.0,76.0,78.0
24753,74.0,52.0,75.0,60.0,74.0,70.0,76.0,65.0,74.0,70.0,55.0,65.0,76.0,66.0,66.0,70.0
